Field,Total,Tp,Fp,Fn,Accuracy,Precision,Recall,Fscore,Token_precision,Token_recall,Token_fscore
General Score,100,0,35,773,0.0000,0.0000,0.0000,0,0.2306,0.0517,0.0789
buyer,100,0,0,101,0.0000,0,0.0000,0,0.0000,0.0000,0.0000
address,100,0,32,69,0.1229,0.0000,0.0000,0,0.3000,0.1229,0.1576
date,100,0,3,98,0.7900,0.0000,0.0000,0,0.3300,0.7900,0.4617
currency,100,0,0,101,0.0000,0,0.0000,0,0.0000,0.0000,0.0000
subtotal,100,0,0,101,0.0000,0,0.0000,0,0.0000,0.0000,0.0000
discount,100,0,0,101,0.0000,0,0.0000,0,0.0000,0.0000,0.0000
tax,100,0,0,101,0.0000,0,0.0000,0,0.0000,0.0000,0.0000
total,100,0,0,101,0.0000,0,0.0000,0,0.0000,0.0000,0.0000
