Field,Total,Tp,Fp,Fn,Accuracy,Precision,Recall,Fscore,Token_precision,Token_recall,Token_fscore
General Score,100,0,35,765,0.0000,0.0000,0.0000,0,0.2306,0.0517,0.0789
buyer,100,0,0,100,0.0000,0,0.0000,0,0.0000,0.0000,0.0000
address,100,0,32,68,0.0319,0.0000,0.0000,0,0.0712,0.0319,0.0406
date,100,0,3,97,0.0200,0.0000,0.0000,0,0.0083,0.0200,0.0117
currency,100,0,0,100,0.0000,0,0.0000,0,0.0000,0.0000,0.0000
subtotal,100,0,0,100,0.0000,0,0.0000,0,0.0000,0.0000,0.0000
discount,100,0,0,100,0.0000,0,0.0000,0,0.0000,0.0000,0.0000
tax,100,0,0,100,0.0000,0,0.0000,0,0.0000,0.0000,0.0000
total,100,0,0,100,0.0000,0,0.0000,0,0.0000,0.0000,0.0000
